Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
1257	:	1772302680.902	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024rs/1024_DFOV_350_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.6 0.9 ./1024/r350/m06_09 
1258	:	1772302680.905	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024rs/1024_DFOV_350_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.7 0.8 ./1024/r350/m07_08 
1259	:	1772302680.908	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024rs/1024_DFOV_350_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.7 0.9 ./1024/r350/m07_09 
1260	:	1772302680.911	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024rs/1024_DFOV_350_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.8 0.9 ./1024/r350/m08_09 
1261	:	1772302680.914	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512rs/512_DFOV_350_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.1 0.2 ./512/r350/m01_02 
1262	:	1772302680.917	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512rs/512_DFOV_350_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.1 0.3 ./512/r350/m01_03 
1263	:	1772302680.921	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512rs/512_DFOV_350_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.1 0.4 ./512/r350/m01_04 
1264	:	1772302680.924	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512rs/512_DFOV_350_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.1 0.5 ./512/r350/m01_05 
1265	:	1772302680.927	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512rs/512_DFOV_350_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.1 0.6 ./512/r350/m01_06 
1266	:	1772302680.930	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512rs/512_DFOV_350_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.1 0.7 ./512/r350/m01_07 
1267	:	1772302680.933	     0.005	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512rs/512_DFOV_350_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.1 0.8 ./512/r350/m01_08 
1268	:	1772302680.936	     0.005	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512rs/512_DFOV_350_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.1 0.9 ./512/r350/m01_09 
1269	:	1772302680.939	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512rs/512_DFOV_350_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.2 0.3 ./512/r350/m02_03 
1270	:	1772302680.942	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512rs/512_DFOV_350_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.2 0.4 ./512/r350/m02_04 
1271	:	1772302680.945	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512rs/512_DFOV_350_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.2 0.5 ./512/r350/m02_05 
1272	:	1772302680.949	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512rs/512_DFOV_350_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.2 0.6 ./512/r350/m02_06 
1273	:	1772302680.952	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512rs/512_DFOV_350_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.2 0.7 ./512/r350/m02_07 
1274	:	1772302680.955	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512rs/512_DFOV_350_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.2 0.8 ./512/r350/m02_08 
1275	:	1772302680.958	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512rs/512_DFOV_350_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.2 0.9 ./512/r350/m02_09 
1276	:	1772302680.961	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512rs/512_DFOV_350_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.3 0.4 ./512/r350/m03_04 
1277	:	1772302680.964	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512rs/512_DFOV_350_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.3 0.5 ./512/r350/m03_05 
1278	:	1772302680.967	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512rs/512_DFOV_350_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.3 0.6 ./512/r350/m03_06 
1279	:	1772302680.970	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512rs/512_DFOV_350_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.3 0.7 ./512/r350/m03_07 
1280	:	1772302680.973	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512rs/512_DFOV_350_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.3 0.8 ./512/r350/m03_08 
1281	:	1772302680.976	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512rs/512_DFOV_350_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.3 0.9 ./512/r350/m03_09 
1282	:	1772302680.979	     0.005	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512rs/512_DFOV_350_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.4 0.5 ./512/r350/m04_05 
1283	:	1772302680.982	     0.005	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512rs/512_DFOV_350_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.4 0.6 ./512/r350/m04_06 
1284	:	1772302680.985	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512rs/512_DFOV_350_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.4 0.7 ./512/r350/m04_07 
1285	:	1772302680.988	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512rs/512_DFOV_350_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.4 0.8 ./512/r350/m04_08 
1286	:	1772302680.991	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512rs/512_DFOV_350_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.4 0.9 ./512/r350/m04_09 
1287	:	1772302680.994	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512rs/512_DFOV_350_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.5 0.6 ./512/r350/m05_06 
1288	:	1772302680.997	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512rs/512_DFOV_350_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.5 0.7 ./512/r350/m05_07 
1289	:	1772302681.000	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512rs/512_DFOV_350_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.5 0.8 ./512/r350/m05_08 
1290	:	1772302681.003	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512rs/512_DFOV_350_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.5 0.9 ./512/r350/m05_09 
1291	:	1772302681.009	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512rs/512_DFOV_350_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.6 0.7 ./512/r350/m06_07 
1292	:	1772302681.012	     0.005	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512rs/512_DFOV_350_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.6 0.8 ./512/r350/m06_08 
1293	:	1772302681.015	     0.005	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512rs/512_DFOV_350_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.6 0.9 ./512/r350/m06_09 
1294	:	1772302681.018	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512rs/512_DFOV_350_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.7 0.8 ./512/r350/m07_08 
1295	:	1772302681.021	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512rs/512_DFOV_350_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.7 0.9 ./512/r350/m07_09 
1296	:	1772302681.024	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512rs/512_DFOV_350_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.8 0.9 ./512/r350/m08_09 
1297	:	1772302681.027	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024rs/1024_DFOV_300_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_300_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.1 0.2 ./1024/r300/m01_02 
1298	:	1772302681.030	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024rs/1024_DFOV_300_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_300_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.1 0.3 ./1024/r300/m01_03 
1299	:	1772302681.033	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024rs/1024_DFOV_300_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_300_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.1 0.4 ./1024/r300/m01_04 
1300	:	1772302681.036	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024rs/1024_DFOV_300_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_300_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.1 0.5 ./1024/r300/m01_05 
1301	:	1772302681.040	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024rs/1024_DFOV_300_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_300_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.1 0.6 ./1024/r300/m01_06 
1302	:	1772302681.043	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024rs/1024_DFOV_300_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_300_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.1 0.7 ./1024/r300/m01_07 
1303	:	1772302681.046	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024rs/1024_DFOV_300_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_300_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.1 0.8 ./1024/r300/m01_08 
1304	:	1772302681.049	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024rs/1024_DFOV_300_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_300_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.1 0.9 ./1024/r300/m01_09 
1305	:	1772302681.052	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024rs/1024_DFOV_300_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_300_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.2 0.3 ./1024/r300/m02_03 
1306	:	1772302681.055	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024rs/1024_DFOV_300_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_300_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.2 0.4 ./1024/r300/m02_04 
1307	:	1772302681.059	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024rs/1024_DFOV_300_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_300_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.2 0.5 ./1024/r300/m02_05 
1308	:	1772302681.062	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024rs/1024_DFOV_300_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_300_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.2 0.6 ./1024/r300/m02_06 
1309	:	1772302681.065	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024rs/1024_DFOV_300_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_300_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.2 0.7 ./1024/r300/m02_07 
1310	:	1772302681.068	     0.007	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024rs/1024_DFOV_300_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_300_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.2 0.8 ./1024/r300/m02_08 
1311	:	1772302681.072	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024rs/1024_DFOV_300_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_300_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.2 0.9 ./1024/r300/m02_09 
1312	:	1772302681.075	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024rs/1024_DFOV_300_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_300_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.3 0.4 ./1024/r300/m03_04 
1313	:	1772302681.079	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024rs/1024_DFOV_300_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_300_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.3 0.5 ./1024/r300/m03_05 
1314	:	1772302681.082	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024rs/1024_DFOV_300_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_300_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.3 0.6 ./1024/r300/m03_06 
1315	:	1772302681.086	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024rs/1024_DFOV_300_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_300_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.3 0.7 ./1024/r300/m03_07 
1316	:	1772302681.089	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024rs/1024_DFOV_300_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_300_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.3 0.8 ./1024/r300/m03_08 
1317	:	1772302681.092	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024rs/1024_DFOV_300_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_300_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.3 0.9 ./1024/r300/m03_09 
1318	:	1772302681.096	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024rs/1024_DFOV_300_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_300_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.4 0.5 ./1024/r300/m04_05 
1319	:	1772302681.099	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024rs/1024_DFOV_300_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_300_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.4 0.6 ./1024/r300/m04_06 
1320	:	1772302681.102	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024rs/1024_DFOV_300_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_300_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.4 0.7 ./1024/r300/m04_07 
1321	:	1772302681.106	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024rs/1024_DFOV_300_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_300_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.4 0.8 ./1024/r300/m04_08 
1322	:	1772302681.109	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024rs/1024_DFOV_300_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_300_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.4 0.9 ./1024/r300/m04_09 
1323	:	1772302681.113	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024rs/1024_DFOV_300_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_300_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.5 0.6 ./1024/r300/m05_06 
1324	:	1772302681.116	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024rs/1024_DFOV_300_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_300_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.5 0.7 ./1024/r300/m05_07 
1325	:	1772302681.119	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024rs/1024_DFOV_300_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_300_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.5 0.8 ./1024/r300/m05_08 
1326	:	1772302681.123	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024rs/1024_DFOV_300_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_300_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.5 0.9 ./1024/r300/m05_09 
1327	:	1772302681.126	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024rs/1024_DFOV_300_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_300_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.6 0.7 ./1024/r300/m06_07 
1328	:	1772302681.129	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024rs/1024_DFOV_300_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_300_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.6 0.8 ./1024/r300/m06_08 
1329	:	1772302681.132	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024rs/1024_DFOV_300_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_300_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.6 0.9 ./1024/r300/m06_09 
1330	:	1772302681.136	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024rs/1024_DFOV_300_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_300_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.7 0.8 ./1024/r300/m07_08 
1331	:	1772302681.139	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024rs/1024_DFOV_300_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_300_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.7 0.9 ./1024/r300/m07_09 
1332	:	1772302681.142	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024rs/1024_DFOV_300_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_300_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.8 0.9 ./1024/r300/m08_09 
1333	:	1772302681.145	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512rs/512_DFOV_300_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_300_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.1 0.2 ./512/r300/m01_02 
1334	:	1772302681.148	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512rs/512_DFOV_300_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_300_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.1 0.3 ./512/r300/m01_03 
1335	:	1772302681.152	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512rs/512_DFOV_300_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_300_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.1 0.4 ./512/r300/m01_04 
1336	:	1772302681.155	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512rs/512_DFOV_300_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_300_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.1 0.5 ./512/r300/m01_05 
1337	:	1772302681.158	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512rs/512_DFOV_300_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_300_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.1 0.6 ./512/r300/m01_06 
1338	:	1772302681.161	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512rs/512_DFOV_300_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_300_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.1 0.7 ./512/r300/m01_07 
1339	:	1772302681.165	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512rs/512_DFOV_300_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_300_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.1 0.8 ./512/r300/m01_08 
1340	:	1772302681.168	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512rs/512_DFOV_300_resampled.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_300_resampled.x.mtf_curve.csv 512 1039 191 248 194\,245 1.0 0.1 0.9 ./512/r300/m01_09 
